Ticker,Company,Long Business Summary,Sector (Yahoo),Industry (Yahoo),Country,Market Cap,Current Price,52 Week High,Average Monthly Return,Previous Close,Dividend Yield,PE Ratio,Forward PE,PEG Ratio,Price to Book,Total Revenue,Debt to Equity,ROE,1y Return,Volatility,Website,News Summary,Latest_News_Title,Latest_News_Link,Sentiment,Confidence
KLAC,KLA Corporation,"KLA Corporation, together with its subsidiaries, designs, manufactures, and markets process control, process-enabling, and yield management solutions for the semiconductor and related electronics industries worldwide. The company operates through three segments: Semiconductor Process Control; Specialty Semiconductor Process; and PCB and Component Inspection. It offers inspection and review tools to identify, locate, characterize, review, and analyze defects on various surfaces of patterned and unpatterned wafers; metrology systems to measure pattern dimensions, film thickness, film stress, layer-to-layer alignment, pattern placement, surface topography, and electro-optical properties for wafers; chemical process control equipment; wired and wireless sensor wafers and reticles; wafer defect inspection, review, and metrology systems; reticle inspection and metrology systems; wafer inspection and metrology systems; and semiconductor software solutions that provide run-time process control, defect excursion identification, process corrections, and defect classification to accelerate yield learning rates and reduce production risk. The company also provides etch, plasma dicing, deposition, and other wafer processing technologies and solutions for the semiconductor and microelectronics industry. In addition, it offers direct imaging, inspection, optical shaping, inkjet and additive printing, and computer-aided manufacturing and engineering solutions for the PCB market and inspection and metrology systems for quality control and yield improvement in advanced and traditional semiconductor packaging markets. The company was formerly known as KLA-Tencor Corporation and changed its name to KLA Corporation in July 2019. KLA Corporation was incorporated in 1975 and is headquartered in Milpitas, California.",Technology,Semiconductor Equipment & Materials,United States,125417649499.3408,952.4098719999998,1284.47,0.029853286466425797,957.036845,0.69,34.478943,33.4284,,28.94394,10872359302.9632,122.127,0.99167997,0.7560107115866607,0.09350223106745205,https://www.kla.com,"A number of stocks fell in the afternoon session after markets faded the Nvidia rally in the morning session, as investors remained uncertain about future rate cuts.","IPG Photonics, Magnachip, KLA Corporation, and Himax Stocks Trade Down, What You Need To Know",https://finance.yahoo.com/news/ipg-photonics-magnachip-kla-corporation-215537563.html,negative,0.9721436500549316
LIN,Linde plc,"Linde plc operates as an industrial gas company in the United States, China, Germany, the United Kingdom, Australia, Mexico, Brazil, and internationally. It offers atmospheric gases, including oxygen, nitrogen, argon, and rare gases; and process gases, such as hydrogen, helium, carbon dioxide, carbon monoxide, electronic gases, specialty gases, acetylene, etc. The company also designs and constructs turnkey process plants for third-party customers, as well as for the gas businesses in various locations consist of air separation, hydrogen, synthesis, olefin, and natural gas plants. It serves a range of industries comprising healthcare, chemicals and energy, manufacturing, metals and mining, food and beverage, and electronics. Linde plc was founded in 1879 and is based in Woking, the United Kingdom.",Basic Materials,Specialty Chemicals,United Kingdom,168010095009.792,358.299594,486.38,0.010513585854004446,354.627531,1.45,27.626507,24.350441,,4.9908705,29084822400.0,64.673,0.17979999,-0.0015366750780832484,0.05900914105392092,https://www.linde.com,"Ever wondered if Linde is a bargain right now, or if the market has already priced in its strengths? You are not alone. Today we will examine whether there could be overlooked value in this industrial gas giant. In the past year, Linde’s stock price has slipped by 7.0%. Despite this, the stock has achieved gains of 74.8% over the last five years. This trend may point to possible changes in risk perception or growth expectations. Recent headlines have focused on Linde’s strategic investments...",Has the Market Missed Linde’s Potential After Hydrogen Investment News?,https://finance.yahoo.com/news/market-missed-linde-potential-hydrogen-191741924.html,negative,0.9563561081886292
LRCX,Lam Research,"Lam Research Corporation designs, manufactures, markets, refurbishes, and services semiconductor processing equipment used in the fabrication of integrated circuits in the United States, China, Korea, Taiwan, Japan, Southeast Asia, and Europe. The company offers ALTUS systems to deposit conformal or selective films for tungsten or molybdenum metallization applications; SABRE electrochemical deposition products for copper interconnect transition that offers copper damascene manufacturing; SPEED gapfill high-density plasma chemical vapor deposition (CVD) products; Striker single-wafer atomic layer deposition products for dielectric film solutions; and VECTOR plasma-enhanced CVD products. It also provides Flex for dielectric etch applications; Vantex, a dielectric etch system that provides RF technology and repeatable wafer-to-wafer performance enabled by Equipment Intelligence solutions; Kiyo for conductor etch applications; Syndion for through-silicon via etch applications; and Versys metal products for metal etch processes. In addition, the company offers Coronus bevel clean products to enhance die yield; and Da Vinci, DV-Prime, EOS, and SP series products to address various wafer cleaning applications. Further, it provides Reliant deposition, etch, and clean products; and Sense.i platform products, as well as customer service, spares, and upgrades. Lam Research Corporation was incorporated in 1980 and is headquartered in Fremont, California.",Technology,Semiconductor Equipment & Materials,United States,156159262500.4544,123.83446500000001,167.15,0.026141526905347694,121.178079,0.73,31.420704,33.407494,,17.621988,17007631635.0464,43.991,0.62261003,0.9958621243258499,0.11500436749578852,https://www.lamresearch.com,Lam Research (LRCX) reported earnings 30 days ago. What's next for the stock? We take a look at earnings estimates for some clues.,Why Is Lam Research (LRCX) Down 5.4% Since Last Earnings Report?,https://finance.yahoo.com/news/why-lam-research-lrcx-down-163007367.html,neutral,0.935025691986084
LULU,Lululemon,"lululemon athletica inc., together with its subsidiaries, designs, distributes, and retails technical athletic apparel, footwear, and accessories for women and men under the lululemon brand in the United States, Canada, Mexico, China Mainland, Hong Kong, Taiwan, Macau, and internationally. The company offers pants, shorts, tops, and jackets for athletic activities, such as yoga, running, training, and other activities. It also provides fitness-inspired accessories. The company sells its products through company-operated stores; seasonal stores, pop-ups, university campus retailers, and yoga and fitness studios; outlets; Like New, a re-commerce program; and its e-commerce website. lululemon athletica inc. was founded in 1998 and is based in Vancouver, Canada.",Consumer Cyclical,Apparel Retail,Canada,17497820286.975998,145.997058,423.32,-0.006016827194689477,142.967389,,11.479863,11.264567,,4.559577,9465793957.1712,40.178,0.42422,-0.5602102689123633,0.11163219264658432,https://shop.lululemon.com,"Lululemon athletica (LULU) shares have shown a mild 2% increase in the past day, but remain down over the past month and year. Recent price swings have many investors reassessing the brand’s growth outlook in today’s shifting market. See our latest analysis for lululemon athletica. Lululemon athletica’s shares have struggled to find their footing this year, with momentum fading as risk sentiment around big-brand growth stories shifts. While the 1-day share price return was a modest 2.12%, the...",Lululemon (LULU): A Fresh Look at Valuation Following Recent Share Price Movements,https://finance.yahoo.com/news/lululemon-lulu-fresh-look-valuation-100949111.html,negative,0.9610214233398438
MAR,Marriott International,"Marriott International, Inc. engages in operation, franchising, and licensing of hotel, residential, timeshare, and other lodging properties worldwide. It operates its properties under the JW Marriott, The Ritz-Carlton, The Luxury Collection, W Hotels, St. Regis, EDITION, Bvlgari, Marriott Hotels, Sheraton, Westin, Autograph Collection, Renaissance Hotels, Le Méridien, Delta Hotels by Marriott, MGM Collection with Marriott Bonvoy, Tribute Portfolio, Gaylord Hotels, Design Hotels, Marriott Executive Apartments, Apartments by Marriott Bonvoy, Sonder by Marriott Bonvoy, Courtyard by Marriott, Fairfield by Marriott, Residence Inn by Marriott, SpringHill Suites by Marriott, Four Points by Sheraton, TownePlace Suites by Marriott, Aloft Hotels, AC Hotels by Marriott, Moxy Hotels, Element Hotels, Protea Hotels by Marriott, City Express by Marriott, and Four Points Flex by Sheraton brand names, as well as operates residences, timeshares, and yachts. The company was founded in 1927 and is headquartered in Bethesda, Maryland.",Consumer Cyclical,Lodging,United States,69715448359.3216,256.81870399999997,307.52,0.01775707980718876,245.134078,0.91,31.239702,27.909433,,-25.551908,5967319288.8832,,,0.07093980496118954,0.0833757147985168,https://www.marriott.com,"Marriott International has globally debuted its new Series by Marriott brand, featuring the launch of The Fern Hotels & Resorts with 26 properties and over 1,900 rooms across key Indian destinations, expanding its portfolio as of November 2025. This move signals Marriott’s focus on regionally inspired, sustainable hospitality and reinforces its commitment to growing in vibrant international markets beyond its traditional Western footprint. We’ll examine how this large-scale India expansion...",How Investors Are Reacting To Marriott International (MAR) Expanding Series Brand With Major India Launch,https://finance.yahoo.com/news/investors-reacting-marriott-international-mar-091146309.html,positive,0.896605908870697
MCHP,Microchip Technology,"Microchip Technology Incorporated develops, manufactures, and sells smart, connected, and secure embedded control solutions in the Americas, Europe, and Asia. It operates through two segments, Semiconductor Products and Technology Licensing. The company offers general purpose 8-bit, 16-bit, 32-bit, and 64-bit mixed-signal microcontrollers; 32-bit and 64-bit embedded mixed-signal microprocessors; and specialized mixed-signal microcontrollers for automotive, industrial, computing, communications, lighting, power supplies, motor control, human machine interface, security, wired connectivity, and wireless connectivity applications. It also provides analog products, including power management, linear, mixed-signal, high voltage, thermal management, discrete diodes and MOSFETS, radio frequency (RF), drivers, safety, security, timing, USB, ethernet, wireless, and other interface products; field-programmable gate array (FPGA) products; and application development tools that enable system designers to program mixed-signal microcontroller, FPGA, and microprocessor products. In addition, the company offers memory products that consist of serial electrically erasable programmable read only memory (EEPROMs), serial flash memories, parallel flash memories, serial static random-access memory (SRAM), and electrically erasable random-access memory (EERAMs) for production of footprint devices; and licenses its SuperFlash embedded flash and non-volatile memory technologies to foundries, integrated device manufacturers, and design partners for use in the manufacture of microcontroller products, gate array, RF, analog, and neuromorphic compute products, as well as provides engineering services. Further, it provides wafer foundry and assembly, and test subcontracting manufacturing services; and timing systems, application specific integrated circuits, and products for aerospace applications. The company was incorporated in 1989 and is headquartered in Chandler, Arizona.",Technology,Semiconductors,United States,23880342610.944,44.18629,77.2,0.0018935924839184218,42.554262,3.58,,19.576925,,4.1084833,3656784551.1168,80.841,-0.02854,-0.09263931128574199,0.10736822479983407,https://www.microchip.com,"Ever find yourself wondering if Microchip Technology could be a smart value play right now? You're not alone, as many investors are eager to figure out where the stock stands. After a rocky period, Microchip's stock has dropped 4.8% over the last week and is down a notable 21.1% in the past month. This suggests a shift in market sentiment and perhaps fresh opportunities for those watching closely. Market chatter in recent weeks has focused on industry-wide challenges and...",Does Microchip Technology’s 21% Drop Signal an Opportunity for Investors in 2025?,https://finance.yahoo.com/news/does-microchip-technology-21-drop-141034210.html,negative,0.9713749885559082
MDLZ,Mondelez International,"Mondelez International, Inc., through its subsidiaries, manufactures, markets, and sells snack food and beverage products in the Latin America, North America, Asia, the Middle East, Africa, and Europe. It provides biscuits and baked snacks, including cookies, crackers, salted snacks, snack bars, and cakes and pastries; chocolates; and gums and candies, as well as various cheese and grocery, and powdered beverage products. The company's brand portfolio includes Oreo, Ritz, LU, CLIF Bar, and Tate's Bake Shop biscuits and baked snacks, as well as Cadbury Dairy Milk, Milka, and Toblerone chocolate. It serves to supermarket chains, wholesalers, supercenters, club stores, mass merchandisers, distributors, convenience stores, gasoline stations, drug stores, value stores, and other retail food outlets through direct store delivery, company-owned and satellite warehouses, distribution centers, third party distributors, and other facilities, as well as through independent sales offices and agents. The company also sells products directly to businesses and consumers through e-retail platforms, retailer digital platforms, as well as through its direct-to-consumer websites and social media platforms. Mondelez International, Inc. was formerly known as Kraft Foods Inc. and changed its name to Mondelez International, Inc. in October 2012. The company was incorporated in 2000 and is headquartered in Chicago, Illinois.",Consumer Defensive,Confectioners,United States,64026623773.0816,49.4817,71.15,0.0030545038596571264,48.396575,3.51,21.348314,16.618076,,2.8095427,32679625111.1424,83.621,0.13101,-0.016779980176633656,0.05417134108521649,https://www.mondelezinternational.com,"Mondelez International (MDLZ) is gaining attention as rising cocoa futures, driven by concerns over crop yields in West Africa, are impacting production costs and prompting the company to diversify sourcing into Southeast Asia. See our latest analysis for Mondelez International. Mondelez International’s latest moves come amid a roughly 6% dip in Q3, as rising cocoa costs and supply chain concerns out of West Africa weighed on investor sentiment. Even with bold marketing pushes such as the...",Mondelez International (MDLZ): Evaluating Valuation as Cocoa Costs Rise and Supply Chain Strategy Shifts,https://finance.yahoo.com/news/mondelez-international-mdlz-evaluating-valuation-121013688.html,negative,0.5523108839988708
MELI,Mercado Libre,"MercadoLibre, Inc. operates online commerce platforms in Brazil, Mexico, Argentina, and internationally. The company operates Mercado Libre Marketplace, an online commerce platform that can be accessed through mobile app or website; and Mercado Pago, a financial technology solution platform, which offers comprehensive set of financial technology services to users and other users of its e-commerce platform. It also provides Mercado Fondo that allows users to invest funds deposited in their Mercado Pago accounts; Mercado Credito, which grants loans and obtains better funding alternatives; and Mercado Mercado Envios that facilitates the shipping of goods from the Company and sellers to buyers. In addition, the company provides Mercado Libre Classifieds, where users can list vehicles, properties, and services; Mercado Ads, an advertising platform, which enables retailers and brands to promote their products and services on the platform; and Mercado Shops which allows users to set-up, manage, and promote their own online webstores under a subscription-based business model. MercadoLibre, Inc. was incorporated in 1999 and is headquartered in Montevideo, Uruguay.",Consumer Cyclical,Internet Retail,Uruguay,85898605783.4496,1694.340218,2645.22,0.01021027141446195,1649.172975,,47.616,40.342705,,15.8425,22738143688.9088,159.296,0.40646,0.1478088592077935,0.12752361251127203,https://www.mercadolibre.com,This market-beating winner still has tons of opportunity.,What to Know Before Buying MercadoLibre Stock,https://www.fool.com/investing/2025/11/22/what-to-know-before-buying-mercadolibre-stock/,positive,0.5267100930213928
META,Meta Platforms,"Meta Platforms, Inc. engages in the development of products that enable people to connect and share with friends and family through mobile devices, personal computers, virtual reality and mixed reality headsets, augmented reality, and wearables worldwide. It operates through two segments, Family of Apps (FoA) and Reality Labs (RL). The FoA segment offers Facebook, which enables people to build community through feed, reels, stories, groups, marketplace, and other; Instagram that brings people closer through instagram feed, stories, reels, live, and messaging; Messenger, a messaging application for people to connect with friends, family, communities, and businesses across platforms and devices through text, audio, and video calls; Threads, an application for text-based updates and public conversations; and WhatsApp, a messaging application that is used by people and businesses to communicate and transact in a private way. The RL segment provides virtual, augmented, and mixed reality related products comprising consumer hardware, software, and content that help people feel connected, anytime, and anywhere. The company was formerly known as Facebook, Inc. and changed its name to Meta Platforms, Inc. in October 2021. The company was incorporated in 2004 and is headquartered in Menlo Park, California.",Communication Services,Internet Content & Information,United States,1300260646381.1584,515.868425,796.25,0.020750952433220574,511.4975415,0.35,26.317537,23.488144,,7.7195373,164468495022.4896,26.311,0.32643002,0.018118513099442575,0.12024308600322829,https://investor.atmeta.com,Investors will be tracking retail earnings and economic data as the government works through a backlog of reports delayed by the shutdown.,"Economic data returns, retail earnings feature in holiday-shortened week: What to watch this week",https://finance.yahoo.com/news/economic-data-returns-retail-earnings-feature-in-holiday-shortened-week-what-to-watch-this-week-123746898.html,negative,0.6488602757453918
MNST,Monster Beverage,"Monster Beverage Corporation, through its subsidiaries, engages in development, marketing, sale, and distribution of energy drink beverages and concentrates in the United States and internationally. The company operates through four segments: Monster Energy Drinks, Strategic Brands, Alcohol Brands, and Other. It offers carbonated non-carbonated energy drinks, ready-to-drink iced teas, lemonades, juice cocktails, single-serve juices and fruit beverages, ready-to-drink dairy and coffee drinks, energy drinks, sports drinks and single-serve still waters, and sodas that are considered natural, sparkling juices, and flavored sparkling beverages. In addition, the company provides its products under the Monster Energy, Monster Energy Ultra, Rehab Monster, Monster Energy Nitro, Java Monster, Punch Monster, Juice Monster, Monster Tour Water, Reign Total Body Fuel, Reign Inferno Thermogenic Fuel, Reign Storm, Bang Energy, NOS, Full Throttle, Burn, Mother, Nalu, Ultra Energy, Play and Power Play, Relentless, BPM, BU, Samurai, Live+, Predator, and Fury brands. Further, it offers craft beers, flavored malt beverages,and hard seltzers under the Jai Alai IPA, Florida Man IPA, Dale's Pale Ale, Wild Basin Hard Seltzers, Dallas Blonde, Deep Ellum IPA, Perrin Brewing Company Black Ale, Hop Rising Double IPA, Wasatch Apricot Hefeweizen, The Beast, and Nasty Beast Hard Tea brands. The company engages in the concentrates and/or beverage bases to authorized bottling, and canning operations. It sells its products to full-service beverage bottlers/distributors, retail grocery and specialty chains, wholesalers, club stores, mass merchandisers, convenience chains, food service customers, value stores, e-commerce retailers, and the military. The company was formerly known as Hansen Natural Corporation and changed its name to Monster Beverage Corporation in January 2012. Monster Beverage Corporation was founded in 1985 and is headquartered in Corona, California.",Consumer Defensive,Beverages - Non-Alcoholic,United States,61100877538.0992,62.537924000000004,73.08,0.009338449733789691,62.694182,,40.93182,38.524063,,9.0867815,6923384681.3696,0.779,0.25538,0.3706240303131978,0.06060710378597732,https://www.monsterbevcorp.com,Monster Beverage stock has garnered renewed attention as the consensus analyst price target has risen notably from $68.64 to $72.23. This uptick signals increased confidence in the company’s growth prospects following a series of positive analyst updates. Stay tuned to find out how you can stay ahead of future developments and keep up with the evolving story behind Monster Beverage’s stock. Analyst Price Targets don't always capture the full story. Head over to our Company Report to find new...,Looking at the Narrative for Monster as Analysts Boost Targets Amid Changing Growth Outlook,https://finance.yahoo.com/news/looking-narrative-monster-analysts-boost-171818756.html,positive,0.9000369310379028
MRVL,Marvell Technology,"Marvell Technology, Inc., together with its subsidiaries, provides data infrastructure semiconductor solutions, spanning the data center core to network edge. The company develops and scales system-on-a-chip architectures, integrating analog, mixed-signal, and digital signal processing functionality. It offers a portfolio of ethernet solutions, including spanning controllers, network adapters, physical transceivers, and switches; single or multiple core processors; and custom application specific integrated circuits. The company also provides interconnect products, including pulse amplitude modulation, coherent and coherent-lite digital signal processors (DSPs), laser drivers, trans-impedance amplifiers, silicon photonics, co-packaged optics, linear pluggable optics chipsets, data center interconnect, active electrical cable DSPs and peripheral component interconnect express retimer solutions; fibre channel products comprising host bus adapters and controllers; storage controllers for hard disk drives and solid-state-drives; host system interfaces, including serial advanced technology attachment and serial attached SCSI, peripheral component interconnect express, non-volatile memory express (NVMe), and NVMe over fabrics. It operates in the United States, Argentina, China, India, Israel, Japan, Singapore, South Korea, Taiwan, and Vietnam. Marvell Technology, Inc. was incorporated in 1995 and is headquartered in Wilmington, Delaware.",Technology,Semiconductors,United States,57969449661.6448,67.234345,127.48,0.019937783759262542,66.56590800000001,0.31,,30.98,,4.974629,6280616662.220799,35.586,-0.00749,-0.2965842415040496,0.1530933487527264,https://www.marvell.com,"ADSK's Q3 performance is likely to have benefited from AECO strength and recurring revenue gains, while FX pressures and its new transaction model may weigh.",Autodesk to Report Q3 Earnings: What's in the Cards for the Stock?,https://finance.yahoo.com/news/autodesk-report-q3-earnings-whats-170200449.html,positive,0.9550989270210266
MSFT,Microsoft,"Microsoft Corporation develops and supports software, services, devices, and solutions worldwide. The company's Productivity and Business Processes segment offers Microsoft 365 Commercial, Enterprise Mobility + Security, Windows Commercial, Power BI, Exchange, SharePoint, Microsoft Teams, Security and Compliance, and Copilot; Microsoft 365 Commercial products, such as Windows Commercial on-premises and Office licensed services; Microsoft 365 Consumer products and cloud services, such as Microsoft 365 Consumer subscriptions, Office licensed on-premises, and other consumer services; LinkedIn; Dynamics products and cloud services, such as Dynamics 365, cloud-based applications, and on-premises ERP and CRM applications. Its Intelligent Cloud segment provides Server products and cloud services, such as Azure and other cloud services, GitHub, Nuance Healthcare, virtual desktop offerings, and other cloud services; Server products, including SQL and Windows Server, Visual Studio and System Center related Client Access Licenses, and other on-premises offerings; Enterprise and partner services, including Enterprise Support and Nuance professional Services, Industry Solutions, Microsoft Partner Network, and Learning Experience. The company's Personal Computing segment provides Windows and Devices, such as Windows OEM licensing and Devices and Surface and PC accessories; Gaming services and solutions, such as Xbox hardware, content, and services, first- and third-party content Xbox Game Pass, subscriptions, and Cloud Gaming, advertising, and other cloud services; search and news advertising services, such as Bing and Copilot, Microsoft News and Edge, and third-party affiliates. It sells its products through OEMs, distributors, and resellers; and online and retail stores. The company was founded in 1975 and is headquartered in Redmond, Washington.",Technology,Software - Infrastructure,United States,3046463583394.2017,409.847372,555.45,0.01561077172067491,415.325083,0.77,33.55508,31.579933,,9.666667,255058206756.0448,33.154,0.32241002,0.1283575914994648,0.06556008334793224,https://www.microsoft.com,Investors will be tracking retail earnings and economic data as the government works through a backlog of reports delayed by the shutdown.,"Economic data returns, retail earnings feature in holiday-shortened week: What to watch this week",https://finance.yahoo.com/news/economic-data-returns-retail-earnings-feature-in-holiday-shortened-week-what-to-watch-this-week-123746898.html,negative,0.6488602757453918
MSTR,MicroStrategy,"Strategy Inc, together with its subsidiaries, operates as a bitcoin treasury company in the United States, Europe, the Middle East, Africa, and internationally. The company offers investors varying degrees of economic exposure to Bitcoin by offering a range of securities, including equity and fixed income instruments. It also provides AI-powered enterprise analytics software, including Strategy One, which provides non-technical users with the ability to directly access novel and actionable insights for decision-making; and Strategy Mosaic, a universal intelligence layer that offers enterprises with consistent definitions and governance across data sources, regardless of where that data resides or which tools access it. The company was formerly known as MicroStrategy Incorporated and changed its name to Strategy Inc in August 2025. The company was incorporated in 1989 and is headquartered in Tysons Corner, Virginia.",Technology,Software - Application,United States,42531528613.888,148.01104999999998,457.22,0.06789283960350753,153.766553,,6.999179,-396.51163,,0.9354357,412297164.08959997,14.147,0.25586,-0.411297552397888,0.31638231694398944,https://www.strategy.com,Investors will be tracking retail earnings and economic data as the government works through a backlog of reports delayed by the shutdown.,"Economic data returns, retail earnings feature in holiday-shortened week: What to watch this week",https://finance.yahoo.com/news/economic-data-returns-retail-earnings-feature-in-holiday-shortened-week-what-to-watch-this-week-123746898.html,negative,0.6488602757453918
MU,Micron Technology,"Micron Technology, Inc. designs, develops, manufactures, and sells memory and storage products in the United States, Taiwan, Singapore, Japan, Malaysia, China, India, and internationally. It operates through the Cloud Memory Business Unit (CMBU); Core Data Center Business Unit (CDCBU); Mobile and Client Business Unit (MCBU); and Automotive and Embedded Business Unit (AEBU) segments. The company provides memory products, including dynamic random access memory components and modules, CXL-based memory, LPDDR components and modules, graphics memory, high-bandwidth memory, and data center memory products; multichip packages (MCP) comprising embedded multimedia cards-based, universal flash storage-based, and NAND-based MCPs; and technology leadership products that include 1y DRAM and G9 NAND technologies. It also offers storage products, such as data center solid state drive (SSD), client SSD storage, and auto and industrial SSD storage; managed NAND; NAND flash; NOR flash; and memory cards. In addition, the company provides design tools, including FBGA and part decoder; DRAM power calculators; NAND power calculators; simulation models; chipset compatibility guides; serial presence-detection tools; cross-reference tools; UFSparm; SSD firmware; software and drivers; storage executive software; and obsolete part catalogs. It markets its semiconductor memory and storage products under the Micron and Crucial brands. The company serves the data center, PC, graphics, networking, automotive, industrial, and consumer embedded markets, as well as for smartphone and other mobile-device markets. It sells its products through its direct sales force, independent sales representatives, distributors, and retailers; web-based customer direct sales channel; and channel and distribution partners. Micron Technology, Inc. was founded in 1978 and is headquartered in Boise, Idaho.",Technology,Semiconductors,United States,202063977145.9584,180.017897,260.58,0.025847764127291208,174.809297,0.22,27.321474,16.112665,,4.295598,32447840799.9488,28.343,0.17198999,1.47428438886075,0.13245067387511422,https://www.micron.com,"Shares of Micron have almost tripled so far this year, but its rally might still have a long way to go.",Is Micron Technology the Most Underrated Artificial Intelligence (AI) Play of the Decade?,https://www.fool.com/investing/2025/11/22/is-micron-technology-the-most-underrated-artificia/,positive,0.5955564379692078
NFLX,"Netflix, Inc.","Netflix, Inc. provides entertainment services. The company offers television (TV) series, documentaries, feature films, and games across various genres and languages. It also provides members the ability to receive streaming content through a host of internet-connected devices, including TVs, digital video players, TV set-top boxes, and mobile devices. The company operates approximately in 190 countries. Netflix, Inc. was incorporated in 1997 and is headquartered in Los Gatos, California.",Communication Services,Entertainment,United States,383696003340.6976,90.551511,134.115,0.019822927888128467,91.732127,,43.462498,4.386459,,17.030203,37657124390.502396,65.822,0.42861,0.17028668861933574,0.12442718714756733,https://www.netflix.com,It's a good time to look at both of these high-profile stocks.,Netflix vs. Alphabet: Which Growth Stock Is a Better Buy?,https://www.fool.com/investing/2025/11/23/netflix-vs-alphabet-which-growth-stock-is-a-better/,neutral,0.8045998811721802
NVDA,Nvidia,"NVIDIA Corporation, a computing infrastructure company, provides graphics and compute and networking solutions in the United States, Singapore, Taiwan, China, Hong Kong, and internationally. The Compute & Networking segment includes its Data Centre accelerated computing platforms and artificial intelligence solutions and software; networking; automotive platforms and autonomous and electric vehicle solutions; Jetson for robotics and other embedded platforms; and DGX Cloud computing services. The Graphics segment offers GeForce GPUs for gaming and PCs, the GeForce NOW game streaming service and related infrastructure, and solutions for gaming platforms; Quadro/NVIDIA RTX GPUs for enterprise workstation graphics; virtual GPU or vGPU software for cloud-based visual and virtual computing; automotive platforms for infotainment systems; and Omniverse software for building and operating industrial AI and digital twin applications. It also customized agentic solutions designed in collaboration with NVIDIA to accelerate enterprise AI adoption. The company's products are used in gaming, professional visualization, data center, and automotive markets. It sells its products to original equipment manufacturers, original device manufacturers, system integrators and distributors, independent software vendors, cloud service providers, consumer internet companies, add-in board manufacturers, distributors, automotive manufacturers and tier-1 automotive suppliers, and other ecosystem participants. NVIDIA Corporation was incorporated in 1993 and is headquartered in Santa Clara, California.",Technology,Semiconductors,United States,3774219868386.099,155.285728,212.19,0.05587307854505731,156.813584,0.02,44.27723,43.417477,,36.565823,162457967199.8464,8.815,1.07359,0.3324245221268137,0.14758134421511923,https://www.nvidia.com,Investors will be tracking retail earnings and economic data as the government works through a backlog of reports delayed by the shutdown.,"Economic data returns, retail earnings feature in holiday-shortened week: What to watch this week",https://finance.yahoo.com/news/economic-data-returns-retail-earnings-feature-in-holiday-shortened-week-what-to-watch-this-week-123746898.html,negative,0.6488602757453918
NXPI,NXP Semiconductors,"NXP Semiconductors N.V. provides semiconductor products in China, the United States, Germany, Japan, Singapore, South Korea, Mexico, the Netherlands, Taiwan, and internationally. The company's product portfolio includes microcontrollers; application processors; communication processors; wireless connectivity solutions, such as near field communications, ultra-wideband, Bluetooth low-energy, Zigbee, Thread, and Wi-Fi and Wi-Fi/Bluetooth integrated SoCs; analog and interface devices; radio frequency power amplifiers; and security controllers, as well as semiconductor-based environmental and inertial sensors, including pressure, inertial, magnetic, and gyroscopic sensors. Its products are used in various applications, including automotive, industrial and Internet of Things, mobile, and communication infrastructure. The company markets its products to various original equipment manufacturers, contract manufacturers, and distributors. NXP Semiconductors N.V. was incorporated in 2006 and is headquartered in Eindhoven, the Netherlands.",Technology,Semiconductors,Netherlands,41878990316.7488,166.11093499999998,255.45,0.009218535734809236,159.895339,2.12,23.652658,14.640399,,4.8028417,10456264222.208,117.34,0.20872,-0.06200437166824479,0.0980988272327342,https://www.nxp.com,"While NXP Semiconductors N.V. ( NASDAQ:NXPI ) shareholders are probably generally happy, the stock hasn't had...",Those who invested in NXP Semiconductors (NASDAQ:NXPI) five years ago are up 31%,https://finance.yahoo.com/news/those-invested-nxp-semiconductors-nasdaq-140012790.html,positive,0.5186139345169067
ODFL,Old Dominion Freight Line,"Old Dominion Freight Line, Inc. operates as a less-than-truckload motor carrier in the United States and North America. The company offers regional, inter-regional, and national less-than-truckload services, as well as expedited transportation. It also provides various value-added services, including container drayage, truckload brokerage, and supply chain consulting. In addition, the company operates service and fleet maintenance centers. As of December 31, 2024, it owned and operated 11,284 tractors, 31,451 linehaul trailers, and 15,263 pickup and delivery trailers. Old Dominion Freight Line, Inc. was founded in 1934 and is headquartered in Thomasville, North Carolina.",Industrials,Trucking,United States,24498978727.936,116.568468,228.72,0.009826823089283626,109.632349,0.83,27.01811,22.759321,,6.5962567,4839589996.544,1.994,0.25059,-0.23390325451485403,0.09084066646617296,https://www.odfl.com,"Wall Street is overwhelmingly bullish on the stocks in this article, with price targets suggesting significant upside potential. However, it’s worth remembering that analysts rarely issue sell ratings, partly because their firms often seek other business from the same companies they cover.",3 of Wall Street’s Favorite Stocks with Open Questions,https://finance.yahoo.com/news/3-wall-street-favorite-stocks-043749241.html,neutral,0.793632984161377
